window_time,tollgate_id,direction,vehicle_model,has_etc,vehicle_type,month,day,hour,minute,hour_y,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,count,direction,tollgate_id,window_time,window_time_formatted,weekday,rounded_min,is_festival,is_working_day
2016-09-19-15-20,2,0,1.13432835821,0.223880597015,,9.0,19.0,15.0,30.1194029851,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,67,0,2,2016-09-19-15-20,2016-09-19 15:20:00,1.0,20.0,0,1
2016-09-19-15-20,3,0,1.19266055046,0.256880733945,,9.0,19.0,15.0,29.9174311927,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,109,0,3,2016-09-19-15-20,2016-09-19 15:20:00,1.0,20.0,0,1
2016-09-19-15-20,3,1,1.22105263158,0.210526315789,0.136842105263,9.0,19.0,15.0,28.4,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,95,1,3,2016-09-19-15-20,2016-09-19 15:20:00,1.0,20.0,0,1
2016-09-19-15-40,1,0,1.11627906977,0.232558139535,,9.0,19.0,15.0,50.3255813953,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,43,0,1,2016-09-19-15-40,2016-09-19 15:40:00,1.0,40.0,0,1
2016-09-19-15-40,1,1,1.17391304348,0.228260869565,0.195652173913,9.0,19.0,15.0,49.9239130435,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,92,1,1,2016-09-19-15-40,2016-09-19 15:40:00,1.0,40.0,0,1
2016-09-19-15-40,2,0,1.16216216216,0.189189189189,,9.0,19.0,15.0,49.2297297297,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,74,0,2,2016-09-19-15-40,2016-09-19 15:40:00,1.0,40.0,0,1
2016-09-19-15-40,3,0,1.1652173913,0.286956521739,,9.0,19.0,15.0,49.0782608696,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,115,0,3,2016-09-19-15-40,2016-09-19 15:40:00,1.0,40.0,0,1
2016-09-19-15-40,3,1,1.20481927711,0.228915662651,0.0963855421687,9.0,19.0,15.0,48.6746987952,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,83,1,3,2016-09-19-15-40,2016-09-19 15:40:00,1.0,40.0,0,1
2016-09-19-16-0,1,0,1.11904761905,0.261904761905,,9.0,19.0,16.0,9.54761904762,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,42,0,1,2016-09-19-16-0,2016-09-19 16:00:00,1.0,0.0,0,1
2016-09-19-16-0,1,1,1.18181818182,0.245454545455,0.181818181818,9.0,19.0,16.0,9.40909090909,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,110,1,1,2016-09-19-16-0,2016-09-19 16:00:00,1.0,0.0,0,1
2016-09-19-16-0,2,0,1.13157894737,0.210526315789,,9.0,19.0,16.0,10.5657894737,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,76,0,2,2016-09-19-16-0,2016-09-19 16:00:00,1.0,0.0,0,1
2016-09-19-16-0,3,0,1.20325203252,0.219512195122,,9.0,19.0,16.0,8.77235772358,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,123,0,3,2016-09-19-16-0,2016-09-19 16:00:00,1.0,0.0,0,1
2016-09-19-16-0,3,1,1.0297029703,0.257425742574,0.0693069306931,9.0,19.0,16.0,9.62376237624,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,101,1,3,2016-09-19-16-0,2016-09-19 16:00:00,1.0,0.0,0,1
2016-09-19-16-20,1,0,1.13043478261,0.239130434783,,9.0,19.0,16.0,29.0869565217,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,46,0,1,2016-09-19-16-20,2016-09-19 16:20:00,1.0,20.0,0,1
2016-09-19-16-20,1,1,1.1393442623,0.237704918033,0.147540983607,9.0,19.0,16.0,29.9262295082,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,122,1,1,2016-09-19-16-20,2016-09-19 16:20:00,1.0,20.0,0,1
2016-09-19-16-20,2,0,1.01162790698,0.267441860465,,9.0,19.0,16.0,31.011627907,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,86,0,2,2016-09-19-16-20,2016-09-19 16:20:00,1.0,20.0,0,1
2016-09-19-16-20,3,0,1.14414414414,0.234234234234,,9.0,19.0,16.0,29.6396396396,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,111,0,3,2016-09-19-16-20,2016-09-19 16:20:00,1.0,20.0,0,1
2016-09-19-16-20,3,1,1.18888888889,0.144444444444,0.133333333333,9.0,19.0,16.0,30.0444444444,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,90,1,3,2016-09-19-16-20,2016-09-19 16:20:00,1.0,20.0,0,1
2016-09-19-16-40,1,0,1.09090909091,0.345454545455,,9.0,19.0,16.0,50.3818181818,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,55,0,1,2016-09-19-16-40,2016-09-19 16:40:00,1.0,40.0,0,1
2016-09-19-16-40,1,1,1.1724137931,0.293103448276,0.155172413793,9.0,19.0,16.0,50.0086206897,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,116,1,1,2016-09-19-16-40,2016-09-19 16:40:00,1.0,40.0,0,1
2016-09-19-16-40,2,0,1.14141414141,0.222222222222,,9.0,19.0,16.0,49.2323232323,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,99,0,2,2016-09-19-16-40,2016-09-19 16:40:00,1.0,40.0,0,1
2016-09-19-16-40,3,0,1.25,0.241379310345,,9.0,19.0,16.0,49.5775862069,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,116,0,3,2016-09-19-16-40,2016-09-19 16:40:00,1.0,40.0,0,1
2016-09-19-16-40,3,1,1.11304347826,0.278260869565,0.0782608695652,9.0,19.0,16.0,48.8086956522,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,115,1,3,2016-09-19-16-40,2016-09-19 16:40:00,1.0,40.0,0,1
2016-09-19-17-0,1,0,1.25,0.194444444444,,9.0,19.0,17.0,10.2777777778,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,36,0,1,2016-09-19-17-0,2016-09-19 17:00:00,1.0,0.0,0,1
2016-09-19-17-0,1,1,1.25,0.322916666667,0.15625,9.0,19.0,17.0,9.34375,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,96,1,1,2016-09-19-17-0,2016-09-19 17:00:00,1.0,0.0,0,1
2016-09-19-17-0,2,0,1.18823529412,0.2,,9.0,19.0,17.0,9.30588235294,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,85,0,2,2016-09-19-17-0,2016-09-19 17:00:00,1.0,0.0,0,1
2016-09-19-17-0,3,0,1.21818181818,0.2,,9.0,19.0,17.0,9.56363636364,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,110,0,3,2016-09-19-17-0,2016-09-19 17:00:00,1.0,0.0,0,1
2016-09-19-17-0,3,1,1.17441860465,0.302325581395,0.104651162791,9.0,19.0,17.0,10.1511627907,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,86,1,3,2016-09-19-17-0,2016-09-19 17:00:00,1.0,0.0,0,1
2016-09-19-17-20,1,0,1.05882352941,0.235294117647,,9.0,19.0,17.0,30.1470588235,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,34,0,1,2016-09-19-17-20,2016-09-19 17:20:00,1.0,20.0,0,1
2016-09-19-17-20,1,1,1.26724137931,0.387931034483,0.0862068965517,9.0,19.0,17.0,30.6551724138,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,116,1,1,2016-09-19-17-20,2016-09-19 17:20:00,1.0,20.0,0,1
2016-09-19-17-20,2,0,1.11111111111,0.319444444444,,9.0,19.0,17.0,29.4861111111,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,72,0,2,2016-09-19-17-20,2016-09-19 17:20:00,1.0,20.0,0,1
2016-09-19-17-20,3,0,1.18644067797,0.254237288136,,9.0,19.0,17.0,29.4576271186,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,118,0,3,2016-09-19-17-20,2016-09-19 17:20:00,1.0,20.0,0,1
2016-09-19-17-20,3,1,1.10588235294,0.352941176471,0.0941176470588,9.0,19.0,17.0,29.4823529412,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,85,1,3,2016-09-19-17-20,2016-09-19 17:20:00,1.0,20.0,0,1
2016-09-19-17-40,1,0,1.08333333333,0.333333333333,,9.0,19.0,17.0,49.4583333333,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,24,0,1,2016-09-19-17-40,2016-09-19 17:40:00,1.0,40.0,0,1
2016-09-19-17-40,1,1,1.29464285714,0.339285714286,0.133928571429,9.0,19.0,17.0,49.8035714286,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,112,1,1,2016-09-19-17-40,2016-09-19 17:40:00,1.0,40.0,0,1
2016-09-19-17-40,2,0,1.11320754717,0.283018867925,,9.0,19.0,17.0,48.6226415094,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,53,0,2,2016-09-19-17-40,2016-09-19 17:40:00,1.0,40.0,0,1
2016-09-19-17-40,3,0,1.21052631579,0.189473684211,,9.0,19.0,17.0,48.8842105263,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,95,0,3,2016-09-19-17-40,2016-09-19 17:40:00,1.0,40.0,0,1
2016-09-19-17-40,3,1,1.37362637363,0.263736263736,0.153846153846,9.0,19.0,17.0,48.8791208791,15.0,1011.1,1016.1,18.0,2.6,21.4,80.0,0.0,91,1,3,2016-09-19-17-40,2016-09-19 17:40:00,1.0,40.0,0,1
2016-09-19-18-0,1,0,1.13793103448,0.379310344828,,9.0,19.0,18.0,8.93103448276,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,29,0,1,2016-09-19-18-0,2016-09-19 18:00:00,1.0,0.0,0,1
2016-09-19-18-0,1,1,1.28358208955,0.313432835821,0.164179104478,9.0,19.0,18.0,11.1940298507,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,67,1,1,2016-09-19-18-0,2016-09-19 18:00:00,1.0,0.0,0,1
2016-09-19-18-0,2,0,1.10909090909,0.327272727273,,9.0,19.0,18.0,9.92727272727,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,55,0,2,2016-09-19-18-0,2016-09-19 18:00:00,1.0,0.0,0,1
2016-09-19-18-0,3,0,1.26595744681,0.148936170213,,9.0,19.0,18.0,9.65957446809,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,94,0,3,2016-09-19-18-0,2016-09-19 18:00:00,1.0,0.0,0,1
2016-09-19-18-0,3,1,1.31506849315,0.328767123288,0.123287671233,9.0,19.0,18.0,8.68493150685,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,73,1,3,2016-09-19-18-0,2016-09-19 18:00:00,1.0,0.0,0,1
2016-09-19-18-20,1,0,1.07407407407,0.185185185185,,9.0,19.0,18.0,28.6666666667,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,27,0,1,2016-09-19-18-20,2016-09-19 18:20:00,1.0,20.0,0,1
2016-09-19-18-20,1,1,1.23404255319,0.31914893617,0.13829787234,9.0,19.0,18.0,29.2021276596,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,94,1,1,2016-09-19-18-20,2016-09-19 18:20:00,1.0,20.0,0,1
2016-09-19-18-20,2,0,1.04,0.3,,9.0,19.0,18.0,29.46,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,50,0,2,2016-09-19-18-20,2016-09-19 18:20:00,1.0,20.0,0,1
2016-09-19-18-20,3,0,1.39285714286,0.178571428571,,9.0,19.0,18.0,28.8571428571,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,56,0,3,2016-09-19-18-20,2016-09-19 18:20:00,1.0,20.0,0,1
2016-09-19-18-20,3,1,1.34615384615,0.307692307692,0.153846153846,9.0,19.0,18.0,29.6666666667,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,78,1,3,2016-09-19-18-20,2016-09-19 18:20:00,1.0,20.0,0,1
2016-09-19-18-40,1,0,1.11111111111,0.0555555555556,,9.0,19.0,18.0,48.1666666667,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,18,0,1,2016-09-19-18-40,2016-09-19 18:40:00,1.0,40.0,0,1
2016-09-19-18-40,1,1,1.21538461538,0.369230769231,0.138461538462,9.0,19.0,18.0,49.7076923077,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,65,1,1,2016-09-19-18-40,2016-09-19 18:40:00,1.0,40.0,0,1
2016-09-19-18-40,2,0,1.24489795918,0.265306122449,,9.0,19.0,18.0,50.2448979592,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,49,0,2,2016-09-19-18-40,2016-09-19 18:40:00,1.0,40.0,0,1
2016-09-19-18-40,3,0,1.27868852459,0.147540983607,,9.0,19.0,18.0,48.606557377,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,61,0,3,2016-09-19-18-40,2016-09-19 18:40:00,1.0,40.0,0,1
2016-09-19-18-40,3,1,1.16883116883,0.311688311688,0.0649350649351,9.0,19.0,18.0,50.961038961,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,77,1,3,2016-09-19-18-40,2016-09-19 18:40:00,1.0,40.0,0,1
2016-09-19-19-0,1,0,1.07692307692,0.307692307692,,9.0,19.0,19.0,6.53846153846,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,13,0,1,2016-09-19-19-0,2016-09-19 19:00:00,1.0,0.0,0,1
2016-09-19-19-0,1,1,1.43548387097,0.241935483871,0.274193548387,9.0,19.0,19.0,10.2419354839,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,62,1,1,2016-09-19-19-0,2016-09-19 19:00:00,1.0,0.0,0,1
2016-09-19-19-0,2,0,1.06818181818,0.272727272727,,9.0,19.0,19.0,8.81818181818,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,44,0,2,2016-09-19-19-0,2016-09-19 19:00:00,1.0,0.0,0,1
2016-09-19-19-0,3,0,1.27450980392,0.196078431373,,9.0,19.0,19.0,9.21568627451,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,51,0,3,2016-09-19-19-0,2016-09-19 19:00:00,1.0,0.0,0,1
2016-09-19-19-0,3,1,1.36363636364,0.272727272727,0.227272727273,9.0,19.0,19.0,10.0227272727,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,44,1,3,2016-09-19-19-0,2016-09-19 19:00:00,1.0,0.0,0,1
2016-09-19-19-20,1,0,1.22727272727,0.227272727273,,9.0,19.0,19.0,30.7272727273,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,22,0,1,2016-09-19-19-20,2016-09-19 19:20:00,1.0,20.0,0,1
2016-09-19-19-20,1,1,1.13636363636,0.204545454545,0.181818181818,9.0,19.0,19.0,29.8409090909,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,44,1,1,2016-09-19-19-20,2016-09-19 19:20:00,1.0,20.0,0,1
2016-09-19-19-20,2,0,1.16326530612,0.244897959184,,9.0,19.0,19.0,30.1632653061,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,49,0,2,2016-09-19-19-20,2016-09-19 19:20:00,1.0,20.0,0,1
2016-09-19-19-20,3,0,1.44262295082,0.245901639344,,9.0,19.0,19.0,30.1803278689,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,61,0,3,2016-09-19-19-20,2016-09-19 19:20:00,1.0,20.0,0,1
2016-09-19-19-20,3,1,1.22222222222,0.311111111111,0.111111111111,9.0,19.0,19.0,28.5555555556,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,45,1,3,2016-09-19-19-20,2016-09-19 19:20:00,1.0,20.0,0,1
2016-09-19-19-40,1,0,1.03703703704,0.222222222222,,9.0,19.0,19.0,47.1481481481,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,27,0,1,2016-09-19-19-40,2016-09-19 19:40:00,1.0,40.0,0,1
2016-09-19-19-40,1,1,1.19512195122,0.292682926829,0.146341463415,9.0,19.0,19.0,49.8292682927,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,41,1,1,2016-09-19-19-40,2016-09-19 19:40:00,1.0,40.0,0,1
2016-09-19-19-40,2,0,1.29268292683,0.170731707317,,9.0,19.0,19.0,49.1219512195,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,41,0,2,2016-09-19-19-40,2016-09-19 19:40:00,1.0,40.0,0,1
2016-09-19-19-40,3,0,1.16,0.22,,9.0,19.0,19.0,49.6,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,50,0,3,2016-09-19-19-40,2016-09-19 19:40:00,1.0,40.0,0,1
2016-09-19-19-40,3,1,1.08695652174,0.239130434783,0.0434782608696,9.0,19.0,19.0,49.0869565217,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,46,1,3,2016-09-19-19-40,2016-09-19 19:40:00,1.0,40.0,0,1
2016-09-19-2-0,1,0,2.71428571429,0.142857142857,,9.0,19.0,2.0,11.1428571429,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,7,0,1,2016-09-19-2-0,2016-09-19 02:00:00,1.0,0.0,0,1
2016-09-19-2-0,1,1,2.28571428571,0.142857142857,0.714285714286,9.0,19.0,2.0,13.0,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,7,1,1,2016-09-19-2-0,2016-09-19 02:00:00,1.0,0.0,0,1
2016-09-19-2-0,3,0,1.09090909091,0.0,,9.0,19.0,2.0,7.90909090909,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,11,0,3,2016-09-19-2-0,2016-09-19 02:00:00,1.0,0.0,0,1
2016-09-19-2-0,3,1,2.0,0.0,0.4,9.0,19.0,2.0,9.0,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,5,1,3,2016-09-19-2-0,2016-09-19 02:00:00,1.0,0.0,0,1
2016-09-19-2-20,1,0,2.3,0.1,,9.0,19.0,2.0,28.3,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,10,0,1,2016-09-19-2-20,2016-09-19 02:20:00,1.0,20.0,0,1
2016-09-19-2-20,1,1,2.14285714286,0.0,0.714285714286,9.0,19.0,2.0,29.1428571429,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,7,1,1,2016-09-19-2-20,2016-09-19 02:20:00,1.0,20.0,0,1
2016-09-19-2-20,3,0,1.35714285714,0.0,,9.0,19.0,2.0,25.8571428571,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,14,0,3,2016-09-19-2-20,2016-09-19 02:20:00,1.0,20.0,0,1
2016-09-19-2-20,3,1,1.5,0.5,0.25,9.0,19.0,2.0,32.75,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,4,1,3,2016-09-19-2-20,2016-09-19 02:20:00,1.0,20.0,0,1
2016-09-19-2-40,1,0,3.33333333333,0.0,,9.0,19.0,2.0,46.3333333333,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,6,0,1,2016-09-19-2-40,2016-09-19 02:40:00,1.0,40.0,0,1
2016-09-19-2-40,1,1,1.5,0.0,0.4,9.0,19.0,2.0,53.6,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,10,1,1,2016-09-19-2-40,2016-09-19 02:40:00,1.0,40.0,0,1
2016-09-19-2-40,3,0,1.22222222222,0.111111111111,,9.0,19.0,2.0,49.0,0.0,1008.2,1013.2,329.0,2.8,22.2,76.0,0.0,18,0,3,2016-09-19-2-40,2016-09-19 02:40:00,1.0,40.0,0,1
2016-09-19-20-0,1,0,1.0,0.352941176471,,9.0,19.0,20.0,8.70588235294,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,17,0,1,2016-09-19-20-0,2016-09-19 20:00:00,1.0,0.0,0,1
2016-09-19-20-0,1,1,1.45833333333,0.166666666667,0.354166666667,9.0,19.0,20.0,11.2708333333,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,48,1,1,2016-09-19-20-0,2016-09-19 20:00:00,1.0,0.0,0,1
2016-09-19-20-0,2,0,1.26785714286,0.160714285714,,9.0,19.0,20.0,9.28571428571,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,56,0,2,2016-09-19-20-0,2016-09-19 20:00:00,1.0,0.0,0,1
2016-09-19-20-0,3,0,1.16363636364,0.236363636364,,9.0,19.0,20.0,9.0,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,55,0,3,2016-09-19-20-0,2016-09-19 20:00:00,1.0,0.0,0,1
2016-09-19-20-0,3,1,1.125,0.28125,0.09375,9.0,19.0,20.0,9.53125,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,32,1,3,2016-09-19-20-0,2016-09-19 20:00:00,1.0,0.0,0,1
2016-09-19-20-20,1,0,1.0625,0.25,,9.0,19.0,20.0,26.3125,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,16,0,1,2016-09-19-20-20,2016-09-19 20:20:00,1.0,20.0,0,1
2016-09-19-20-20,1,1,1.29411764706,0.176470588235,0.147058823529,9.0,19.0,20.0,29.9705882353,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,34,1,1,2016-09-19-20-20,2016-09-19 20:20:00,1.0,20.0,0,1
2016-09-19-20-20,2,0,1.2380952381,0.190476190476,,9.0,19.0,20.0,31.0952380952,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,21,0,2,2016-09-19-20-20,2016-09-19 20:20:00,1.0,20.0,0,1
2016-09-19-20-20,3,0,1.31034482759,0.206896551724,,9.0,19.0,20.0,29.3793103448,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,29,0,3,2016-09-19-20-20,2016-09-19 20:20:00,1.0,20.0,0,1
2016-09-19-20-20,3,1,1.025,0.325,0.0,9.0,19.0,20.0,31.075,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,40,1,3,2016-09-19-20-20,2016-09-19 20:20:00,1.0,20.0,0,1
2016-09-19-20-40,1,0,1.0,0.235294117647,,9.0,19.0,20.0,49.5294117647,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,17,0,1,2016-09-19-20-40,2016-09-19 20:40:00,1.0,40.0,0,1
2016-09-19-20-40,1,1,1.15384615385,0.282051282051,0.128205128205,9.0,19.0,20.0,49.2820512821,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,39,1,1,2016-09-19-20-40,2016-09-19 20:40:00,1.0,40.0,0,1
2016-09-19-20-40,2,0,1.22857142857,0.257142857143,,9.0,19.0,20.0,48.9428571429,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,35,0,2,2016-09-19-20-40,2016-09-19 20:40:00,1.0,40.0,0,1
2016-09-19-20-40,3,0,1.29268292683,0.121951219512,,9.0,19.0,20.0,49.487804878,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,41,0,3,2016-09-19-20-40,2016-09-19 20:40:00,1.0,40.0,0,1
2016-09-19-20-40,3,1,1.19047619048,0.261904761905,0.166666666667,9.0,19.0,20.0,48.7619047619,18.0,1011.1,1016.1,333.0,2.4,20.2,75.0,0.0,42,1,3,2016-09-19-20-40,2016-09-19 20:40:00,1.0,40.0,0,1
2016-09-19-21-0,1,0,1.17647058824,0.235294117647,,9.0,19.0,21.0,7.29411764706,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,17,0,1,2016-09-19-21-0,2016-09-19 21:00:00,1.0,0.0,0,1
2016-09-19-21-0,1,1,1.16666666667,0.333333333333,0.291666666667,9.0,19.0,21.0,7.45833333333,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,24,1,1,2016-09-19-21-0,2016-09-19 21:00:00,1.0,0.0,0,1
2016-09-19-21-0,2,0,1.27586206897,0.206896551724,,9.0,19.0,21.0,12.1379310345,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,29,0,2,2016-09-19-21-0,2016-09-19 21:00:00,1.0,0.0,0,1
2016-09-19-21-0,3,0,1.40625,0.15625,,9.0,19.0,21.0,8.9375,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,32,0,3,2016-09-19-21-0,2016-09-19 21:00:00,1.0,0.0,0,1
2016-09-19-21-0,3,1,1.26666666667,0.166666666667,0.0666666666667,9.0,19.0,21.0,10.2,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,30,1,3,2016-09-19-21-0,2016-09-19 21:00:00,1.0,0.0,0,1
2016-09-19-21-20,1,0,1.18181818182,0.409090909091,,9.0,19.0,21.0,30.4545454545,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,22,0,1,2016-09-19-21-20,2016-09-19 21:20:00,1.0,20.0,0,1
2016-09-19-21-20,1,1,1.22857142857,0.285714285714,0.114285714286,9.0,19.0,21.0,28.0285714286,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,35,1,1,2016-09-19-21-20,2016-09-19 21:20:00,1.0,20.0,0,1
2016-09-19-21-20,2,0,1.25,0.3,,9.0,19.0,21.0,29.5,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,20,0,2,2016-09-19-21-20,2016-09-19 21:20:00,1.0,20.0,0,1
2016-09-19-21-20,3,0,1.32352941176,0.176470588235,,9.0,19.0,21.0,30.4117647059,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,34,0,3,2016-09-19-21-20,2016-09-19 21:20:00,1.0,20.0,0,1
2016-09-19-21-20,3,1,1.24324324324,0.297297297297,0.135135135135,9.0,19.0,21.0,29.7027027027,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,37,1,3,2016-09-19-21-20,2016-09-19 21:20:00,1.0,20.0,0,1
2016-09-19-21-40,1,0,1.2,0.2,,9.0,19.0,21.0,44.6,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,5,0,1,2016-09-19-21-40,2016-09-19 21:40:00,1.0,40.0,0,1
2016-09-19-21-40,1,1,1.5,0.266666666667,0.166666666667,9.0,19.0,21.0,47.7,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,30,1,1,2016-09-19-21-40,2016-09-19 21:40:00,1.0,40.0,0,1
2016-09-19-21-40,2,0,1.16666666667,0.166666666667,,9.0,19.0,21.0,48.8333333333,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,24,0,2,2016-09-19-21-40,2016-09-19 21:40:00,1.0,40.0,0,1
2016-09-19-21-40,3,0,1.43333333333,0.1,,9.0,19.0,21.0,48.2,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,30,0,3,2016-09-19-21-40,2016-09-19 21:40:00,1.0,40.0,0,1
2016-09-19-21-40,3,1,1.18181818182,0.30303030303,0.30303030303,9.0,19.0,21.0,48.9696969697,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,33,1,3,2016-09-19-21-40,2016-09-19 21:40:00,1.0,40.0,0,1
2016-09-19-22-0,1,0,1.0,0.0,,9.0,19.0,22.0,6.0,21.0,1012.0,1017.0,319.0,2.7,19.1,75.0,0.0,4,0,1,2016-09-19-22-0,2016-09-19 22:00:00,1.0,0.0,0,1
